61.844282388687134,75500,-30.294608306884765
62.187257289886475,76000,-30.339781951904296
62.52124810218811,76375,-30.280421447753906
62.84880709648132,76875,-30.382567596435546
63.170249938964844,77250,-30.31981201171875
63.51016855239868,77500,-30.328944396972656
63.841299533843994,78000,-30.298136901855468
64.16178059577942,78375,-30.24055404663086
64.49904775619507,78750,-30.330802154541015
64.8293673992157,79250,-30.258670043945312
65.16222548484802,79500,-30.279540252685546
65.50148892402649,80000,-30.32210464477539
65.82914304733276,80375,-30.289420318603515
66.1720404624939,80875,-30.312586975097656
66.49433422088623,81125,-30.3187744140625
66.81562232971191,81625,-30.28333969116211
67.1475281715393,82000,-30.349539947509765
67.47484397888184,82375,-30.367537689208984
67.81119799613953,82875,-30.343016815185546
68.15820503234863,83125,-30.291602325439452
68.47760272026062,83625,-30.32299346923828
68.81213331222534,84000,-30.32436294555664
69.1392092704773,84500,-30.335490417480468
69.47090268135071,85000,-30.364588928222656
69.79871201515198,85250,-30.330878448486327
70.13196444511414,85625,-30.319987487792968
70.46651411056519,86000,-30.372481536865234
70.79731583595276,86375,-30.348609161376952
71.14085912704468,86750,-30.36147232055664
71.4619390964508,87250,-30.377513122558593
71.80300235748291,87750,-30.345030975341796
72.13081288337708,88000,-30.373847198486327
72.45290613174438,88375,-30.333819580078124
72.78526020050049,88875,-30.403765869140624
73.11666679382324,89250,-30.35159225463867
73.4473385810852,89625,-30.303519439697265
73.77438974380493,90125,-30.328803253173827
74.10795426368713,90500,-30.33648223876953
74.43840956687927,90875,-30.322406005859374
74.76724004745483,91375,-30.284091186523437
75.10857272148132,91625,-30.28761215209961
75.43018126487732,92125,-30.296939086914062
75.76200008392334,92500,-30.301016998291015
76.11017799377441,92875,-30.31617660522461
76.43245482444763,93375,-30.39873809814453
76.7644898891449,93625,-30.33425827026367
77.09216952323914,94125,-30.34822006225586
77.42562627792358,94375,-30.405322265625
77.74901676177979,94875,-30.296733093261718
78.08098101615906,95250,-30.349730682373046
78.42078900337219,95750,-30.367926788330077
78.74744629859924,96125,-30.395487976074218
79.08434581756592,96375,-30.39589614868164
79.41152954101562,97000,-30.32704849243164
79.75158929824829,97375,-30.36909408569336
80.08692383766174,97625,-30.394496154785156
80.40967679023743,98125,-30.41176528930664
80.75450301170349,98500,-30.41747589111328
81.08209705352783,99000,-30.437525939941406
81.41349625587463,99250,-30.471163940429687
81.74713325500488,99625,-30.4222900390625
82.08047556877136,100125,-30.39729232788086
82.40966558456421,100500,-30.468001556396484
82.7409839630127,101000,-30.432864379882812
83.06994152069092,101250,-30.47432632446289
83.39964437484741,101750,-30.40919418334961
83.73074412345886,102125,-30.40060348510742
84.06136965751648,102500,-30.45588607788086
84.38339972496033,103000,-30.452395629882812
84.71804690361023,103375,-30.40870590209961
85.04390907287598,103750,-30.46743698120117
85.37702059745789,104125,-30.47994155883789
85.70836305618286,104500,-30.383364868164062
86.03990602493286,104875,-30.419749450683593
86.37353920936584,105375,-30.469550323486327
86.70260858535767,105750,-30.481837463378906
87.03664040565491,106250,-30.485755157470702
87.37149286270142,106500,-30.466979217529296
87.71301770210266,106875,-30.540389251708984
88.0365743637085,107250,-30.45503158569336
88.3740828037262,107625,-30.498934936523437
88.70763278007507,108125,-30.45714111328125
89.03562879562378,108500,-30.447188568115234
89.36846470832825,108875,-30.445162963867187
89.69883298873901,109375,-30.460913848876952
90.01845479011536,109625,-30.394217681884765
90.35142755508423,110000,-30.397086334228515
